	mean
motif_1	0.5366428351779219
motif_2	-0.12466891065437676
motif_3	0.97346520201984
motif_4	-1.6674022785518177
motif_5	-2.4495775154202684
motif_6	0.8640931029182023
motif_7	1.4763104231878852
motif_8	0.9849039486710648
motif_9	0.5639105981865834
motif_10	0.08231822182259778
motif_11	0.5660570283973853
motif_12	-0.6910578153885891
motif_13	2.077457311300089
motif_14	1.5246777224871035
motif_15	-1.8715155514799398
motif_16	1.1505596471989357
motif_17	-2.425736566185596
motif_18	0.206350789014629
motif_19	-0.4496465698017966
motif_20	1.4060086417429423
motif_21	0.017320073495064457
motif_22	-0.32476956353269487
motif_23	1.134605038665194
motif_24	-0.8886163683149323
motif_25	-0.9084609545161308
motif_26	1.2969181413006594
motif_27	0.39056953708585823
motif_28	0.05191592766850252
motif_29	-0.7060249479707569
motif_30	-0.22836244877343498
motif_31	-0.47648181784672294
motif_32	0.23500062862968787
motif_33	0.09165638906052223
motif_34	-0.2174310413872312
motif_35	-0.13567145987961254
motif_36	1.4184561058676375
motif_37	0.5785444274646669
motif_38	0.3270861927186595
motif_39	-0.18149737388663706
motif_40	0.22315662369402225
motif_41	-0.10461404636953266
motif_42	0.14400014831843413
motif_43	0.3589803159409059
motif_44	-0.7368746857843924
motif_45	-0.7737355103586007
motif_46	-2.5331641341884836
motif_47	-1.2627706867032051
motif_48	-0.028099812887344165
motif_49	1.931976217803832
motif_50	1.9921363671875596
